"Fecha","VC_CIC","VP_CIC","VC_FCS","VP_FCS"
"2022-08-11",3093.64,7.080375e+18,3536.98,2.121517e+18
"2022-08-12",3086.37,7.061669e+18,3529.89,2.117229e+18
"2022-08-13",3086.37,7.061669e+18,3529.89,2.117229e+18
"2022-08-14",3086.37,7.061669e+18,3529.89,2.117229e+18
"2022-08-15",3086.37,7.061669e+18,3529.89,2.117229e+18
"2022-08-16",3086.29,7.061209e+18,3531.32,2.117078e+18
"2022-08-17",3080.01,7.046802e+18,3523.05,2.112042e+18
"2022-08-18",3078.5,7.070861e+18,3513.57,2.115222e+18
"2022-08-19",3081.24,7.09104e+18,3504.8,2.114981e+18
"2022-08-20",3081.24,7.09104e+18,3504.8,2.114981e+18
"2022-08-21",3081.24,7.09104e+18,3504.8,2.114981e+18
"2022-08-22",3086.17,7.129487e+18,3497.76,2.120508e+18
"2022-08-23",3075.46,7.131324e+18,3477.84,2.116364e+18
"2022-08-24",3069.13,7.11895e+18,3477.75,2.116962e+18
"2022-08-25",3069.53,7.116568e+18,3486.95,2.122916e+18
"2022-08-26",3069.38,7.113375e+18,3491.8,2.120764e+18
"2022-08-27",3069.38,7.113375e+18,3491.8,2.120764e+18
"2022-08-28",3069.38,7.113375e+18,3491.8,2.120764e+18
"2022-08-29",3071.44,7.11888e+18,3496.31,2.1236e+18
"2022-08-30",3066.12,7.107193e+18,3494.27,2.121672e+18
"2022-08-31",3062.62,7.099612e+18,3490.62,2.119571e+18
"2022-09-01",3073.42,7.09839e+18,3499.42,2.124944e+18
"2022-09-02",3076.43,7.105148e+18,3502.88,2.127214e+18
"2022-09-03",3076.43,7.105148e+18,3502.88,2.127214e+18
"2022-09-04",3076.43,7.105148e+18,3502.88,2.127214e+18
"2022-09-05",3086.37,7.128643e+18,3529.27,2.143328e+18
"2022-09-06",3088.78,7.134462e+18,3550.74,2.156377e+18
"2022-09-07",3090.91,7.139379e+18,3542.56,2.151386e+18
"2022-09-08",3084.85,7.125467e+18,3529.87,2.143776e+18
"2022-09-09",3080.78,7.097905e+18,3527.43,2.134692e+18
"2022-09-10",3080.78,7.097905e+18,3527.43,2.134692e+18
"2022-09-11",3080.78,7.097905e+18,3527.43,2.134692e+18
"2022-09-12",3085.58,7.10893e+18,3535.65,2.139577e+18
"2022-09-13",3088.09,7.110103e+18,3533.27,2.137077e+18
"2022-09-14",3091.69,7.11853e+18,3529.87,2.135017e+18
"2022-09-15",3103.25,7.143081e+18,3547.52,2.145656e+18
"2022-09-16",3103.25,7.143081e+18,3547.52,2.145656e+18
"2022-09-17",3103.25,7.143081e+18,3547.52,2.145656e+18
"2022-09-18",3103.25,7.143081e+18,3547.52,2.145656e+18
"2022-09-19",3103.25,7.143081e+18,3547.52,2.145656e+18
"2022-09-20",3111.3,7.161396e+18,3552.5,2.148686e+18
"2022-09-21",3107.32,7.164707e+18,3539.91,2.146754e+18
"2022-09-22",3111.46,7.20152e+18,3538.67,2.155223e+18
"2022-09-23",3100.55,7.203605e+18,3514.32,2.148794e+18
"2022-09-24",3100.55,7.203605e+18,3514.32,2.148794e+18
"2022-09-25",3100.55,7.203605e+18,3514.32,2.148794e+18
"2022-09-26",3108.05,7.245279e+18,3511.73,2.155815e+18
"2022-09-27",3104.92,7.241464e+18,3497.22,2.14812e+18
"2022-09-28",3093.34,7.211489e+18,3481.25,2.133261e+18
"2022-09-29",3083.83,7.166897e+18,3465.14,2.124087e+18
"2022-09-30",3082.42,7.164002e+18,3460.3,2.120494e+18
"2022-10-01",3082.42,7.164002e+18,3460.3,2.120494e+18
"2022-10-02",3082.42,7.164002e+18,3460.3,2.120494e+18
"2022-10-03",3085.73,7.171645e+18,3468.29,2.125301e+18
"2022-10-04",3087.79,7.176402e+18,3472.12,2.12758e+18
"2022-10-05",3075.54,7.147935e+18,3467.11,2.124483e+18
"2022-10-06",3072.85,7.14258e+18,3456.95,2.118417e+18
"2022-10-07",3068.58,7.133416e+18,3449.52,2.114052e+18
"2022-10-08",3068.58,7.133416e+18,3449.52,2.114052e+18
"2022-10-09",3068.58,7.133416e+18,3449.52,2.114052e+18
"2022-10-10",3068.58,7.133416e+18,3449.52,2.114052e+18
"2022-10-11",3071.88,7.123108e+18,3447.78,2.105007e+18
"2022-10-12",3068.99,7.116465e+18,3445.43,2.103568e+18
"2022-10-13",3074.3,7.125353e+18,3452.33,2.106594e+18
"2022-10-14",3085.33,7.148842e+18,3466.18,2.115008e+18
"2022-10-15",3085.33,7.148842e+18,3466.18,2.115008e+18
"2022-10-16",3085.33,7.148842e+18,3466.18,2.115008e+18
"2022-10-17",3094.07,7.168656e+18,3478.14,2.122437e+18
"2022-10-18",3109.56,7.231785e+18,3499.79,2.144851e+18
"2022-10-19",3110.56,7.261095e+18,3502.14,2.155309e+18
"2022-10-20",3102.27,7.253911e+18,3484.02,2.1491e+18
"2022-10-21",3095.79,7.265903e+18,3477.73,2.154227e+18
"2022-10-22",3095.79,7.265903e+18,3477.73,2.154227e+18
"2022-10-23",3095.79,7.265903e+18,3477.73,2.154227e+18
"2022-10-24",3104.18,7.29098e+18,3489.37,2.163715e+18
"2022-10-25",3111.46,7.309525e+18,3499.89,2.170629e+18
"2022-10-26",3111.63,7.309497e+18,3506.43,2.175507e+18
"2022-10-27",3111.75,7.306567e+18,3514.14,2.17498e+18
"2022-10-28",3111.64,7.284961e+18,3516.17,2.176431e+18
"2022-10-29",3111.64,7.284961e+18,3516.17,2.176431e+18
"2022-10-30",3111.64,7.284961e+18,3516.17,2.176431e+18
"2022-10-31",3111.64,7.284961e+18,3516.17,2.176431e+18
"2022-11-01",3111.64,7.284961e+18,3516.17,2.176431e+18
"2022-11-02",3105.97,7.271643e+18,3511.78,2.172577e+18
"2022-11-03",3106.31,7.272254e+18,3510.07,2.171436e+18
"2022-11-04",3109.98,7.281535e+18,3510.81,2.17198e+18
"2022-11-05",3109.98,7.281535e+18,3510.81,2.17198e+18
"2022-11-06",3109.98,7.281535e+18,3510.81,2.17198e+18
"2022-11-07",3108.54,7.278217e+18,3515.4,2.17473e+18
"2022-11-08",3111.72,7.286285e+18,3527.95,2.182549e+18
"2022-11-09",3123.8,7.314928e+18,3556.91,2.200511e+18
"2022-11-10",3136.86,7.324656e+18,3578.58,2.205997e+18
"2022-11-11",3156.22,7.366468e+18,3615.46,2.228706e+18
"2022-11-12",3156.22,7.366468e+18,3615.46,2.228706e+18
"2022-11-13",3156.22,7.366468e+18,3615.46,2.228706e+18
"2022-11-14",3161.24,7.378192e+18,3626.35,2.234046e+18
"2022-11-15",3173.2,7.403974e+18,3638.93,2.241758e+18
"2022-11-16",3191.09,7.445626e+18,3671.35,2.261631e+18
"2022-11-17",3199.22,7.491966e+18,3678.58,2.275207e+18
"2022-11-18",3197.67,7.515423e+18,3663.11,2.275021e+18
"2022-11-19",3197.67,7.515423e+18,3663.11,2.275021e+18
"2022-11-20",3197.67,7.515423e+18,3663.11,2.275021e+18
"2022-11-21",3202.81,7.539005e+18,3666.27,2.283192e+18
"2022-11-22",3217.31,7.600442e+18,3688.79,2.306483e+18
"2022-11-23",3216.03,7.601183e+18,3692.34,2.309127e+18
"2022-11-24",3209.32,7.583016e+18,3682.9,2.303768e+18
"2022-11-25",3204.99,7.573513e+18,3680.09,2.302234e+18
"2022-11-26",3204.99,7.573513e+18,3680.09,2.302234e+18
"2022-11-27",3204.99,7.573513e+18,3680.09,2.302234e+18
"2022-11-28",3206.59,7.57413e+18,3678.89,2.295607e+18
"2022-11-29",3205.59,7.572133e+18,3673.93,2.29259e+18
"2022-11-30",3201.35,7.563036e+18,3671.91,2.290546e+18
"2022-12-01",3194.56,7.521375e+18,3667.51,2.287979e+18
"2022-12-02",3203.69,7.542465e+18,3682.64,2.297492e+18
"2022-12-03",3203.69,7.542465e+18,3682.64,2.297492e+18
"2022-12-04",3203.69,7.542465e+18,3682.64,2.297492e+18
"2022-12-05",3214.17,7.567244e+18,3699.9,2.308293e+18
"2022-12-06",3218.65,7.578785e+18,3704.08,2.311011e+18
"2022-12-07",3213.76,7.567449e+18,3691.21,2.30302e+18
"2022-12-08",3213.76,7.567449e+18,3691.21,2.30302e+18
"2022-12-09",3207.49,7.534843e+18,3678.27,2.286852e+18
"2022-12-10",3207.49,7.534843e+18,3678.27,2.286852e+18
"2022-12-11",3207.49,7.534843e+18,3678.27,2.286852e+18
"2022-12-12",3202.07,7.522222e+18,3674.84,2.284657e+18
"2022-12-13",3198.32,7.509022e+18,3671.4,2.282521e+18
"2022-12-14",3204.65,7.523986e+18,3682.98,2.288392e+18
"2022-12-15",3207.95,7.529574e+18,3682.97,2.288358e+18
"2022-12-16",3211.89,7.538697e+18,3679.05,2.285839e+18
"2022-12-17",3211.89,7.538697e+18,3679.05,2.285839e+18
"2022-12-18",3211.89,7.538697e+18,3679.05,2.285839e+18
"2022-12-19",3215.7,7.57415e+18,3677.04,2.294917e+18
"2022-12-20",3213.2,7.595301e+18,3673.35,2.301735e+18
"2022-12-21",3211.77,7.601599e+18,3671.08,2.304936e+18
"2022-12-22",3208.17,7.61953e+18,3671.74,2.314089e+18
"2022-12-23",3202.3,7.611063e+18,3662.86,2.309757e+18
"2022-12-24",3202.3,7.611063e+18,3662.86,2.309757e+18
"2022-12-25",3202.3,7.611063e+18,3662.86,2.309757e+18
"2022-12-26",3207.91,7.622948e+18,3668.71,2.313986e+18
"2022-12-27",3209.48,7.627366e+18,3669.16,2.314447e+18
"2022-12-28",3211.09,7.627162e+18,3672.76,2.310826e+18
"2022-12-29",3203.04,7.584929e+18,3669.33,2.309553e+18
"2022-12-30",3207.24,7.595987e+18,3676.99,2.313572e+18
"2022-12-31",3207.24,7.595987e+18,3676.99,2.313572e+18
"2023-01-01",3207.24,7.595987e+18,3676.99,2.313572e+18
"2023-01-02",3207.24,7.595987e+18,3676.99,2.313572e+18
"2023-01-03",3211.75,7.608492e+18,3683.75,2.317779e+18
"2023-01-04",3209.79,7.603843e+18,3677.69,2.313929e+18
"2023-01-05",3211.53,7.608068e+18,3676,2.313044e+18
"2023-01-06",3206.53,7.597309e+18,3665.75,2.306736e+18
"2023-01-07",3206.53,7.597309e+18,3665.75,2.306736e+18
"2023-01-08",3206.53,7.597309e+18,3665.75,2.306736e+18
"2023-01-09",3208.82,7.602997e+18,3672.36,2.310889e+18
"2023-01-10",3207.55,7.600466e+18,3673.94,2.311948e+18
"2023-01-11",3207.49,7.576524e+18,3675.13,2.303963e+18
"2023-01-12",3210.84,7.584564e+18,3685.81,2.310609e+18
"2023-01-13",3216.05,7.594695e+18,3694.3,2.314543e+18
"2023-01-14",3216.05,7.594695e+18,3694.3,2.314543e+18
"2023-01-15",3216.05,7.594695e+18,3694.3,2.314543e+18
"2023-01-16",3215.11,7.591866e+18,3688.53,2.31142e+18
"2023-01-17",3210.6,7.607474e+18,3682.11,2.316384e+18
"2023-01-18",3209.25,7.630792e+18,3680.17,2.32382e+18
"2023-01-19",3207.88,7.633627e+18,3678.79,2.327747e+18
"2023-01-20",3213.91,7.675559e+18,3679.65,2.338275e+18
"2023-01-21",3213.91,7.675559e+18,3679.65,2.338275e+18
"2023-01-22",3213.91,7.675559e+18,3679.65,2.338275e+18
"2023-01-23",3206.5,7.672377e+18,3674.15,2.338807e+18
"2023-01-24",3207.35,7.675156e+18,3683.16,2.344874e+18
"2023-01-25",3204.63,7.670076e+18,3681.12,2.34392e+18
"2023-01-26",3203.21,7.661773e+18,3677,2.335183e+18
"2023-01-27",3203.45,7.662567e+18,3682.32,2.338597e+18
"2023-01-28",3203.45,7.662567e+18,3682.32,2.338597e+18
"2023-01-29",3203.45,7.662567e+18,3682.32,2.338597e+18
"2023-01-30",3205.77,7.668666e+18,3686.03,2.339942e+18
"2023-01-31",3206.66,7.672356e+18,3683.55,2.338719e+18
"2023-02-01",3194.73,7.609806e+18,3664.94,2.32678e+18
"2023-02-02",3190.55,7.599696e+18,3661.58,2.324724e+18
"2023-02-03",3191.82,7.603268e+18,3667.56,2.32864e+18
"2023-02-04",3191.82,7.603268e+18,3667.56,2.32864e+18
"2023-02-05",3191.82,7.603268e+18,3667.56,2.32864e+18
"2023-02-06",3190.51,7.600594e+18,3662.85,2.32566e+18
"2023-02-07",3189.48,7.598551e+18,3654.33,2.320297e+18
"2023-02-08",3184.66,7.587719e+18,3648.44,2.316658e+18
"2023-02-09",3179.95,7.547775e+18,3642.25,2.303956e+18
"2023-02-10",3181.93,7.552725e+18,3644.53,2.305337e+18
"2023-02-11",3181.93,7.552725e+18,3644.53,2.305337e+18
"2023-02-12",3181.93,7.552725e+18,3644.53,2.305337e+18
"2023-02-13",3179.99,7.548142e+18,3639.06,2.300263e+18
"2023-02-14",3174.3,7.534672e+18,3634.17,2.297138e+18
"2023-02-15",3170.9,7.524393e+18,3629.93,2.294424e+18
"2023-02-16",3168.59,7.518518e+18,3625.75,2.291732e+18
"2023-02-17",3169.87,7.547808e+18,3629.08,2.302624e+18
"2023-02-18",3169.87,7.547808e+18,3629.08,2.302624e+18
"2023-02-19",3169.87,7.547808e+18,3629.08,2.302624e+18
"2023-02-20",3170.06,7.574491e+18,3624.02,2.309866e+18
"2023-02-21",3173.65,7.588156e+18,3629.17,2.318141e+18
"2023-02-22",3170.89,7.606956e+18,3619.3,2.32027e+18
"2023-02-23",3174.42,7.625844e+18,3622.16,2.325386e+18
"2023-02-24",3178.36,7.633842e+18,3628.31,2.323302e+18
"2023-02-25",3178.36,7.633842e+18,3628.31,2.323302e+18
"2023-02-26",3178.36,7.633842e+18,3628.31,2.323302e+18
"2023-02-27",3189.98,7.662357e+18,3639.95,2.330841e+18
"2023-02-28",3200.32,7.68851e+18,3653.25,2.338853e+18
"2023-03-01",3201.17,7.665106e+18,3654.49,2.339614e+18
"2023-03-02",3187.99,7.633267e+18,3632.37,2.325434e+18
"2023-03-03",3181.31,7.617921e+18,3621.99,2.318815e+18
"2023-03-04",3181.31,7.617921e+18,3621.99,2.318815e+18
"2023-03-05",3181.31,7.617921e+18,3621.99,2.318815e+18
"2023-03-06",3183.09,7.622716e+18,3628.2,2.322831e+18
"2023-03-07",3180.2,7.615918e+18,3623.59,2.319865e+18
"2023-03-08",3174.41,7.602448e+18,3607.91,2.309974e+18
"2023-03-09",3179.22,7.585528e+18,3615.97,2.304788e+18
"2023-03-10",3176.32,7.578711e+18,3607.33,2.29925e+18
"2023-03-11",3176.32,7.578711e+18,3607.33,2.29925e+18
"2023-03-12",3176.32,7.578711e+18,3607.33,2.29925e+18
"2023-03-13",3184.9,7.599351e+18,3609.53,2.298948e+18
"2023-03-14",3213.53,7.667815e+18,3646.62,2.322501e+18
"2023-03-15",3205.95,7.647567e+18,3639.26,2.317782e+18
"2023-03-16",3222.11,7.685866e+18,3654.3,2.32756e+18
"2023-03-17",3230.67,7.733796e+18,3674.07,2.349109e+18
"2023-03-18",3230.67,7.733796e+18,3674.07,2.349109e+18
"2023-03-19",3230.67,7.733796e+18,3674.07,2.349109e+18
"2023-03-20",3241.19,7.786632e+18,3683.4,2.364977e+18
"2023-03-21",3241.11,7.790614e+18,3685.4,2.370467e+18
"2023-03-22",3239.52,7.810272e+18,3690.89,2.381794e+18
"2023-03-23",3238.03,7.818248e+18,3686.92,2.383128e+18
"2023-03-24",3234.67,7.810302e+18,3681.26,2.380749e+18
"2023-03-25",3234.67,7.810302e+18,3681.26,2.380749e+18
"2023-03-26",3234.67,7.810302e+18,3681.26,2.380749e+18
"2023-03-27",3244.17,7.833275e+18,3690.6,2.386746e+18
"2023-03-28",3235.71,7.807932e+18,3680.73,2.374338e+18
"2023-03-29",3229.86,7.793807e+18,3671.22,2.368211e+18
"2023-03-30",3227.53,7.752649e+18,3671.77,2.367502e+18
"2023-03-31",3230.71,7.76146e+18,3679.45,2.372704e+18
"2023-04-01",3230.71,7.76146e+18,3679.45,2.372704e+18
"2023-04-02",3230.71,7.76146e+18,3679.45,2.372704e+18
"2023-04-03",3238.26,7.779281e+18,3693.2,2.381467e+18
"2023-04-04",3251.05,7.81014e+18,3713.52,2.394538e+18
"2023-04-05",3257.57,7.826733e+18,3721.95,2.400178e+18
"2023-04-06",3255.87,7.822669e+18,3715.72,2.396228e+18
"2023-04-07",3255.87,7.822669e+18,3715.72,2.396228e+18
"2023-04-08",3255.87,7.822669e+18,3715.72,2.396228e+18
"2023-04-09",3255.87,7.822669e+18,3715.72,2.396228e+18
"2023-04-10",3264.69,7.844487e+18,3729.12,2.40486e+18
"2023-04-11",3264.42,7.81386e+18,3730.3,2.394592e+18
"2023-04-12",3254.19,7.789208e+18,3717.13,2.380648e+18
"2023-04-13",3245.16,7.767666e+18,3702.48,2.369573e+18
"2023-04-14",3246.1,7.767734e+18,3705.64,2.371564e+18
"2023-04-15",3246.1,7.767734e+18,3705.64,2.371564e+18
"2023-04-16",3246.1,7.767734e+18,3705.64,2.371564e+18
"2023-04-17",3245.69,7.766773e+18,3706.26,2.371866e+18
"2023-04-18",3244.08,7.789332e+18,3707,2.381198e+18
"2023-04-19",3240.13,7.8061e+18,3701.38,2.387645e+18
"2023-04-20",3236.23,7.797888e+18,3693.84,2.387393e+18
"2023-04-21",3234.44,7.819771e+18,3687.25,2.392177e+18
"2023-04-22",3234.44,7.819771e+18,3687.25,2.392177e+18
"2023-04-23",3234.44,7.819771e+18,3687.25,2.392177e+18
"2023-04-24",3237.7,7.838405e+18,3686.87,2.39505e+18
"2023-04-25",3246.99,7.861301e+18,3702.98,2.405752e+18
"2023-04-26",3251.34,7.872226e+18,3704,2.40657e+18
"2023-04-27",3246.28,7.854349e+18,3694.11,2.393749e+18
"2023-04-28",3243.75,7.82139e+18,3695.74,2.395306e+18
"2023-04-29",3243.75,7.82139e+18,3695.74,2.395306e+18
"2023-04-30",3243.75,7.82139e+18,3695.74,2.395306e+18
"2023-05-01",3243.75,7.82139e+18,3695.74,2.395306e+18
"2023-05-02",3251.41,7.839782e+18,3708.92,2.402589e+18
"2023-05-03",3253.82,7.84559e+18,3706.55,2.401012e+18
"2023-05-04",3255.28,7.85057e+18,3707.78,2.402092e+18
"2023-05-05",3250.93,7.840008e+18,3697.24,2.395308e+18
"2023-05-06",3250.93,7.840008e+18,3697.24,2.395308e+18
"2023-05-07",3250.93,7.840008e+18,3697.24,2.395308e+18
"2023-05-08",3250.79,7.839652e+18,3702.92,2.398914e+18
"2023-05-09",3249.42,7.836623e+18,3704.08,2.399692e+18
"2023-05-10",3243.87,7.823854e+18,3694.53,2.393722e+18
"2023-05-11",3242.46,7.787319e+18,3691.15,2.380454e+18
"2023-05-12",3249.09,7.80348e+18,3701.66,2.387243e+18
"2023-05-13",3249.09,7.80348e+18,3701.66,2.387243e+18
"2023-05-14",3249.09,7.80348e+18,3701.66,2.387243e+18
"2023-05-15",3239.89,7.779179e+18,3685.78,2.37513e+18
"2023-05-16",3234.08,7.765279e+18,3679.74,2.371312e+18
"2023-05-17",3239.94,7.806101e+18,3689.61,2.386842e+18
"2023-05-18",3244.78,7.845048e+18,3697.56,2.401395e+18
"2023-05-19",3242.72,7.845248e+18,3698.35,2.407255e+18
"2023-05-20",3242.72,7.845248e+18,3698.35,2.407255e+18
"2023-05-21",3242.72,7.845248e+18,3698.35,2.407255e+18
"2023-05-22",3245.59,7.879431e+18,3702.58,2.418639e+18
"2023-05-23",3245.17,7.886389e+18,3703,2.420964e+18
"2023-05-24",3243.48,7.883076e+18,3699.02,2.418565e+18
"2023-05-25",3246.92,7.891822e+18,3698,2.418111e+18
"2023-05-26",3243.16,7.878467e+18,3693.94,2.408357e+18
"2023-05-27",3243.16,7.878467e+18,3693.94,2.408357e+18
"2023-05-28",3243.16,7.878467e+18,3693.94,2.408357e+18
"2023-05-29",3239.78,7.870571e+18,3691.74,2.406967e+18
"2023-05-30",3240.52,7.872504e+18,3692.68,2.406384e+18
"2023-05-31",3243.56,7.880753e+18,3694.86,2.408062e+18
"2023-06-01",3251.63,7.868067e+18,3700.56,2.411814e+18
"2023-06-02",3253.56,7.872521e+18,3706.12,2.414898e+18
"2023-06-03",3253.56,7.872521e+18,3706.12,2.414898e+18
"2023-06-04",3253.56,7.872521e+18,3706.12,2.414898e+18
"2023-06-05",3253.23,7.871973e+18,3712.28,2.418877e+18
"2023-06-06",3255.76,7.878909e+18,3716.49,2.421741e+18
"2023-06-07",3258,7.884342e+18,3721.18,2.424812e+18
"2023-06-08",3256.43,7.880663e+18,3717.22,2.422768e+18
"2023-06-09",3254.69,7.847168e+18,3713.71,2.408919e+18
"2023-06-10",3254.69,7.847168e+18,3713.71,2.408919e+18
"2023-06-11",3254.69,7.847168e+18,3713.71,2.408919e+18
"2023-06-12",3255.26,7.848566e+18,3714.05,2.409062e+18
"2023-06-13",3270.43,7.885218e+18,3740.31,2.424207e+18
"2023-06-14",3271.89,7.888828e+18,3746.42,2.42822e+18
"2023-06-15",3270.87,7.884183e+18,3745.27,2.427445e+18
"2023-06-16",3274.8,7.893445e+18,3752.81,2.432511e+18
"2023-06-17",3274.8,7.893445e+18,3752.81,2.432511e+18
"2023-06-18",3274.8,7.893445e+18,3752.81,2.432511e+18
"2023-06-19",3275.98,7.929378e+18,3753.42,2.442326e+18
"2023-06-20",3277.09,7.928643e+18,3753.66,2.44334e+18
"2023-06-21",3277.09,7.928643e+18,3753.66,2.44334e+18
"2023-06-22",3287.79,7.992132e+18,3763.66,2.461404e+18
"2023-06-23",3290.36,8.025176e+18,3768.23,2.47438e+18
"2023-06-24",3290.36,8.025176e+18,3768.23,2.47438e+18
"2023-06-25",3290.36,8.025176e+18,3768.23,2.47438e+18
"2023-06-26",3290.36,8.025176e+18,3768.23,2.47438e+18
"2023-06-27",3293.54,8.046172e+18,3765.16,2.475051e+18
"2023-06-28",3288.41,8.029389e+18,3759.21,2.463953e+18
"2023-06-29",3288.73,8.00319e+18,3759.47,2.464366e+18
"2023-06-30",3286.51,7.998653e+18,3758.94,2.463063e+18
"2023-07-01",3286.51,7.998653e+18,3758.94,2.463063e+18
"2023-07-02",3286.51,7.998653e+18,3758.94,2.463063e+18
"2023-07-03",3289.75,8.00652e+18,3767.38,2.468504e+18
"2023-07-04",3289.63,8.006098e+18,3769.11,2.469546e+18
"2023-07-05",3286.5,7.999227e+18,3764.75,2.466812e+18
"2023-07-06",3285.44,7.997177e+18,3761.61,2.464857e+18
"2023-07-07",3285.88,7.998613e+18,3757.01,2.461865e+18
"2023-07-08",3285.88,7.998613e+18,3757.01,2.461865e+18
"2023-07-09",3285.88,7.998613e+18,3757.01,2.461865e+18
"2023-07-10",3287.89,8.003494e+18,3760.97,2.464374e+18
"2023-07-11",3292.27,7.984499e+18,3768.99,2.458012e+18
"2023-07-12",3291.61,7.982853e+18,3770.39,2.458976e+18
"2023-07-13",3290.52,7.980252e+18,3772.67,2.458766e+18
"2023-07-14",3298.03,7.99571e+18,3785.9,2.467358e+18
"2023-07-15",3298.03,7.99571e+18,3785.9,2.467358e+18
"2023-07-16",3298.03,7.99571e+18,3785.9,2.467358e+18
"2023-07-17",3302.56,8.006401e+18,3793.45,2.472744e+18
"2023-07-18",3308.57,8.060844e+18,3803.69,2.492793e+18
"2023-07-19",3308.11,8.100749e+18,3804.31,2.507002e+18
"2023-07-20",3306.44,8.133255e+18,3803.3,2.517727e+18
"2023-07-21",3301.07,8.11844e+18,3792.62,2.511746e+18
"2023-07-22",3301.07,8.11844e+18,3792.62,2.511746e+18
"2023-07-23",3301.07,8.11844e+18,3792.62,2.511746e+18
"2023-07-24",3310.57,8.141806e+18,3807.18,2.521357e+18
"2023-07-25",3313.95,8.118616e+18,3812.72,2.514682e+18
"2023-07-26",3317.53,8.127077e+18,3821.29,2.520294e+18
"2023-07-27",3316.65,8.123703e+18,3818.17,2.517802e+18
"2023-07-28",3315.87,8.121932e+18,3816.93,2.517014e+18
"2023-07-29",3315.87,8.121932e+18,3816.93,2.517014e+18
"2023-07-30",3315.87,8.121932e+18,3816.93,2.517014e+18
"2023-07-31",3320.82,8.13398e+18,3825.16,2.522349e+18
"2023-08-01",3342.78,8.157213e+18,3859.26,2.544408e+18
"2023-08-02",3339.67,8.143418e+18,3853.55,2.537022e+18
"2023-08-03",3333.36,8.12932e+18,3837.06,2.525492e+18
"2023-08-04",3332.03,8.127442e+18,3834.98,2.52437e+18
"2023-08-05",3332.03,8.127442e+18,3834.98,2.52437e+18
"2023-08-06",3332.03,8.127442e+18,3834.98,2.52437e+18
"2023-08-07",3333.88,8.132842e+18,3835.68,2.525008e+18
"2023-08-08",3337.58,8.121461e+18,3843.4,2.519504e+18
"2023-08-09",3344.92,8.139354e+18,3850.78,2.524378e+18
"2023-08-10",3339.12,8.125914e+18,3841.37,2.516846e+18
"2023-08-11",3334.88,8.115687e+18,3836.73,2.513798e+18
"2023-08-12",3334.88,8.115687e+18,3836.73,2.513798e+18
"2023-08-13",3334.88,8.115687e+18,3836.73,2.513798e+18
"2023-08-14",3330.66,8.104903e+18,3826.51,2.507011e+18
"2023-08-15",3330.66,8.104903e+18,3826.51,2.507011e+18
"2023-08-16",3332.1,8.09454e+18,3826.17,2.506482e+18
"2023-08-17",3330.21,8.116919e+18,3821,2.512176e+18
"2023-08-18",3327.94,8.138125e+18,3814.17,2.517126e+18
"2023-08-19",3327.94,8.138125e+18,3814.17,2.517126e+18
"2023-08-20",3327.94,8.138125e+18,3814.17,2.517126e+18
"2023-08-21",3328.63,8.166699e+18,3810.53,2.52171e+18
"2023-08-22",3325.79,8.17145e+18,3809.73,2.525572e+18
"2023-08-23",3321.83,8.17102e+18,3804.22,2.525794e+18
"2023-08-24",3324.35,8.177689e+18,3810.04,2.529502e+18
"2023-08-25",3321.78,8.171587e+18,3801.51,2.523856e+18
"2023-08-26",3321.78,8.171587e+18,3801.51,2.523856e+18
"2023-08-27",3321.78,8.171587e+18,3801.51,2.523856e+18
"2023-08-28",3314.29,8.153574e+18,3788,2.512386e+18
"2023-08-29",3322.36,8.148133e+18,3801.98,2.520899e+18
"2023-08-30",3335.3,8.180146e+18,3826.84,2.537332e+18
"2023-08-31",3336.97,8.185377e+18,3830.51,2.539466e+18
"2023-09-01",3337.47,8.186733e+18,3829.62,2.538859e+18
"2023-09-02",3337.47,8.186733e+18,3829.62,2.538859e+18
"2023-09-03",3337.47,8.186733e+18,3829.62,2.538859e+18
"2023-09-04",3335.24,8.181199e+18,3826.58,2.536731e+18
"2023-09-05",3338.57,8.166708e+18,3832.77,2.534935e+18
"2023-09-06",3348.23,8.190579e+18,3847.34,2.544597e+18
"2023-09-07",3346.78,8.187649e+18,3842.36,2.540462e+18
"2023-09-08",3351.43,8.199195e+18,3847.41,2.543807e+18
"2023-09-09",3351.43,8.199195e+18,3847.41,2.543807e+18
"2023-09-10",3351.43,8.199195e+18,3847.41,2.543807e+18
"2023-09-11",3361.05,8.222912e+18,3862.96,2.550832e+18
"2023-09-12",3359.12,8.20223e+18,3862.17,2.54494e+18
"2023-09-13",3359.82,8.203834e+18,3862.08,2.544586e+18
"2023-09-14",3351.07,8.182495e+18,3848.68,2.534957e+18
"2023-09-15",3350.02,8.177928e+18,3850.81,2.53633e+18
"2023-09-16",3350.02,8.177928e+18,3850.81,2.53633e+18
"2023-09-17",3350.02,8.177928e+18,3850.81,2.53633e+18
"2023-09-18",3350.02,8.177928e+18,3850.81,2.53633e+18
"2023-09-19",3350.02,8.177928e+18,3850.81,2.53633e+18
"2023-09-20",3351.36,8.168069e+18,3848.07,2.5332e+18
"2023-09-21",3346.73,8.183993e+18,3838.32,2.535431e+18
"2023-09-22",3344.53,8.205434e+18,3827.84,2.538002e+18
"2023-09-23",3344.53,8.205434e+18,3827.84,2.538002e+18
"2023-09-24",3344.53,8.205434e+18,3827.84,2.538002e+18
"2023-09-25",3342.38,8.226835e+18,3822.9,2.544097e+18
