placa;ver_placa;año_permiso;Tipo_pago;CodSII;fecha_pago;MONTO_PAGADO;REAJUSTE;MULTA;ELECTRONICO_PAPEL;FECHA_VENCIMIENTO
LN7052;6;2024;TOTAL;CT1760017;19/03/2024;32333;0;0;PAPEL;31/03/2025
LN7543;9;2024;TOTAL;CT500054;02/04/2024;33015;194;488;PAPEL;31/03/2025
LPBG71;K;2024;1a Cuota;SU5450004;29/03/2024;73371;0;0;ELECTRONICO;31/08/2024
LPHP57;K;2024;TOTAL;CT1660062;11/03/2024;700213;0;0;ELECTRONICO;31/03/2025
LPKK41;5;2024;TOTAL;CT1660064;06/03/2024;282650;0;0;PAPEL;31/03/2025
LPLY15;1;2024;1a Cuota;SU1640006;20/03/2024;71214;0;0;PAPEL;31/08/2024
LPPP40;2;2024;TOTAL;CT790195;27/03/2024;318948;0;0;ELECTRONICO;31/03/2025
LPPT98;K;2024;1a Cuota;CO5430012;25/03/2024;62374;0;0;ELECTRONICO;31/08/2024
LPPX37;7;2024;TOTAL;CT2250049;15/03/2024;284076;0;0;PAPEL;31/03/2025
LPVD13;1;2024;TOTAL;SU790061;25/03/2024;130645;0;0;PAPEL;31/03/2025
LPVD69;7;2024;1a Cuota;SD1840260;15/03/2024;51108;0;0;PAPEL;31/08/2024
LPVG23;1;2024;1a Cuota;CT1660067;29/03/2024;241065;0;0;ELECTRONICO;31/08/2024
LPVR64;K;2024;1a Cuota;CT1660067;07/03/2024;241065;0;0;ELECTRONICO;31/08/2024
LPVR66;6;2024;TOTAL;SU640016;26/03/2024;307783;0;0;ELECTRONICO;31/03/2025
LPVR75;5;2024;TOTAL;CT1590004;18/03/2024;204901;0;0;ELECTRONICO;31/03/2025
LPVR81;K;2024;TOTAL;SU2270369;25/03/2024;348065;0;0;ELECTRONICO;31/03/2025
LPVR82;8;2024;TOTAL;HB1320092;19/03/2024;86161;0;0;ELECTRONICO;31/03/2025
LPVR92;5;2024;TOTAL;SD1320198;02/05/2024;140577;1351;4094;ELECTRONICO;31/03/2025
LPVR98;4;2024;TOTAL;CT5430004;02/04/2024;570356;3351;8429;ELECTRONICO;31/03/2025
LRBL57;9;2024;1a Cuota;SD500306;15/03/2024;49460;0;0;PAPEL;31/08/2024
LRCB49;2;2024;TOTAL;CT1590005;05/04/2024;223221;1312;3299;PAPEL;31/03/2025
LRDY51;4;2024;1a Cuota;HB500191;13/03/2024;29480;0;0;PAPEL;31/08/2024
LRG070;0;2024;TOTAL;;26/03/2024;32330;0;0;PAPEL;31/03/2025
LRHB62;1;2023;2a Cuota;SU1320167;16/01/2024;212737;4449;14842;ELECTRONICO;31/03/2024
LRHB62;1;2024;1a Cuota;SU1320167;01/04/2024;177596;0;0;ELECTRONICO;31/08/2024
LRPS65;6;2024;1a Cuota;HB500181;27/03/2024;38646;0;0;PAPEL;31/08/2024
LRRF89;0;2024;1a Cuota;SU490018;20/03/2024;52073;0;0;PAPEL;31/08/2024
LRRK81;0;2024;TOTAL;CT5430013;14/03/2024;320857;0;0;ELECTRONICO;31/03/2025
LRZP37;0;2024;TOTAL;SU2270477;26/03/2024;252056;0;0;PAPEL;31/03/2025
LSBD12;5;2024;TOTAL;CT1660064;27/03/2024;310738;0;0;ELECTRONICO;31/03/2025
LSBD16;8;2024;TOTAL;SU2270516;11/03/2024;334553;0;0;ELECTRONICO;31/03/2025
LSBD35;4;2024;1a Cuota;SU1320177;26/03/2024;131933;0;0;PAPEL;31/08/2024
LSBD53;2;2024;1a Cuota;SU2270515;30/03/2024;224455;0;0;ELECTRONICO;31/08/2024
LSBD65;6;2024;TOTAL;SD1970145;04/04/2024;87649;515;1295;PAPEL;31/03/2025
LSBD71;0;2024;1a Cuota;SD500307;05/03/2024;62670;0;0;PAPEL;31/08/2024
LSBD87;7;2024;TOTAL;CO5430011;31/03/2024;112952;0;0;ELECTRONICO;31/03/2025
LSBD89;3;2024;1a Cuota;HB770174;28/03/2024;37643;0;0;ELECTRONICO;31/08/2024
LSBD90;7;2024;TOTAL;CT5430032;29/03/2024;201732;0;0;ELECTRONICO;31/03/2025
LSBD91;5;2024;1a Cuota;SU1210076;25/03/2024;122071;0;0;ELECTRONICO;31/08/2024
LSBG18;7;2024;TOTAL;VN1210042;20/03/2024;694939;0;0;ELECTRONICO;31/03/2025
LSBG41;1;2024;TOTAL;SD1970150;15/02/2024;90480;0;0;PAPEL;31/03/2025
LSBG66;7;2024;TOTAL;CT5430011;27/02/2024;287827;0;0;ELECTRONICO;31/03/2025
LSBG68;3;2024;1a Cuota;CT2350167;26/03/2024;181523;0;0;PAPEL;31/08/2024
LSBG76;4;2024;TOTAL;CO5430012;28/06/2024;147466;2085;6350;ELECTRONICO;31/03/2025
LSBG78;0;2024;1a Cuota;CO5430005;29/03/2024;85067;0;0;ELECTRONICO;31/08/2024
LSBG99;3;2024;1a Cuota;SD2290059;21/03/2024;54530;0;0;PAPEL;31/08/2024
LSBL50;6;2024;1a Cuota;SU1170064;28/03/2024;49148;0;0;ELECTRONICO;31/08/2024
LSBL60;3;2024;TOTAL;HB1810087;05/06/2024;133916;1894;5767;ELECTRONICO;31/03/2025
LSBP17;7;2024;1a Cuota;HB1110183;26/03/2024;47730;0;0;PAPEL;31/08/2024
LSBP20;7;2024;1a Cuota;SU1320208;01/04/2024;146530;0;0;ELECTRONICO;31/08/2024
LSBP21;5;2024;TOTAL;SD1320185;27/03/2024;130315;0;0;ELECTRONICO;31/03/2025
LSBP23;1;2024;TOTAL;SU490017;11/04/2024;108741;639;1607;PAPEL;31/03/2025
LSBP40;1;2024;1a Cuota;CO1810003;13/03/2024;94337;0;0;PAPEL;31/08/2024
LSBP41;K;2024;1a Cuota;CO1810003;13/03/2024;94337;0;0;PAPEL;31/08/2024
LSBP46;0;2024;TOTAL;SD1320197;23/03/2024;110146;0;0;ELECTRONICO;31/03/2025
LSBP51;7;2024;1a Cuota;SU1760234;31/03/2024;120041;0;0;ELECTRONICO;31/08/2024
LSBP82;7;2024;1a Cuota;SU1760232;31/03/2024;126226;0;0;ELECTRONICO;31/08/2024
LSBP85;1;2024;TOTAL;SD1760328;28/02/2024;182026;0;0;ELECTRONICO;31/03/2025
LSBP87;8;2024;TOTAL;SD1320185;27/03/2024;130315;0;0;ELECTRONICO;31/03/2025
LSBR26;9;2024;1a Cuota;SU2270490;26/03/2024;155184;0;0;ELECTRONICO;31/08/2024
LSBR37;4;2024;TOTAL;HB1320092;01/04/2024;86161;0;0;ELECTRONICO;31/03/2025
LSBR42;0;2024;1a Cuota;CT500359;23/03/2024;257310;0;0;PAPEL;31/08/2024
LSBR44;7;2024;TOTAL;SD500305;31/03/2024;83284;0;0;ELECTRONICO;31/03/2025
LSBR48;K;2024;TOTAL;SU2270483;19/03/2024;215710;0;0;ELECTRONICO;31/03/2025
LSBR63;3;2024;TOTAL;SU2270490;17/03/2024;310367;0;0;ELECTRONICO;31/03/2025
LSBR64;1;2024;TOTAL;SU1760230;22/03/2024;292559;0;0;PAPEL;31/03/2025
LSBR79;K;2023;2a Cuota;CT1760330;07/02/2024;146797;2381;12121;ELECTRONICO;31/03/2024
LSBR79;K;2024;TOTAL;CT1760330;07/02/2024;227511;0;0;ELECTRONICO;31/03/2025
LSBR81;1;2024;1a Cuota;SU1760236;27/03/2024;106233;0;0;ELECTRONICO;31/08/2024
LSBR90;0;2023;2a Cuota;HB1320093;27/03/2024;57771;1275;5490;ELECTRONICO;31/03/2024
LSBR90;0;2024;1a Cuota;HB1320093;27/03/2024;49879;0;0;ELECTRONICO;31/08/2024
LSBR95;1;2024;TOTAL;SD1320185;31/03/2024;130315;0;0;ELECTRONICO;31/03/2025
LSBS26;5;2024;TOTAL;SU2270516;31/03/2024;334553;0;0;ELECTRONICO;31/03/2025
LSBS42;7;2024;TOTAL;SU1760234;01/04/2024;240082;0;0;ELECTRONICO;31/03/2025
LSBS51;6;2024;TOTAL;CT5430011;22/03/2024;287827;0;0;ELECTRONICO;31/03/2025
LSBS79;6;2024;TOTAL;SU2270477;31/03/2024;252056;0;0;ELECTRONICO;31/03/2025
LSBS80;K;2024;TOTAL;SU1320208;01/04/2024;293059;0;0;ELECTRONICO;31/03/2025
LSBS91;5;2024;TOTAL;SU1760232;15/03/2024;252451;0;0;PAPEL;31/03/2025
LSFB75;7;2024;1a Cuota;CO1810003;13/03/2024;94337;0;0;PAPEL;31/08/2024
LSFW13;9;2024;TOTAL;CT1760329;08/03/2024;379203;0;0;PAPEL;31/03/2025
LSHG78;8;2024;TOTAL;SD1110341;17/05/2024;167282;1608;4872;ELECTRONICO;31/03/2025
LSJK28;6;2024;1a Cuota;HB1840267;28/03/2024;76274;0;0;ELECTRONICO;31/08/2024
LSPC16;6;2024;TOTAL;SU1110199;12/03/2024;158699;0;0;PAPEL;31/03/2025
LSTV90;6;2024;TOTAL;HB520241;23/03/2024;168357;0;0;ELECTRONICO;31/03/2025
LSVL23;0;2024;TOTAL;HB2290157;13/03/2024;149357;0;0;ELECTRONICO;31/03/2025
LSYD27;1;2024;1a Cuota;SD1110287;25/03/2024;63316;0;0;ELECTRONICO;31/08/2024
LSYS77;8;2024;TOTAL;CT2350150;28/03/2024;335980;0;0;PAPEL;31/03/2025
LT4995;9;2023;TOTAL;;12/03/2024;70475;1330;5819;PAPEL;30/09/2024
LT6010;3;2024;TOTAL;CT500037;11/03/2024;32333;0;0;PAPEL;31/03/2025
LTCC44;7;2024;TOTAL;CT910036;04/04/2024;193040;1134;2853;PAPEL;31/03/2025
LTGT95;0;2024;TOTAL;CT1320062;21/03/2024;388783;0;0;ELECTRONICO;31/03/2025
LTSX29;0;2024;1a Cuota;SU5630001;28/03/2024;98810;0;0;ELECTRONICO;31/08/2024
LTTK28;4;2024;TOTAL;CT2350162;25/03/2024;526965;0;0;ELECTRONICO;31/03/2025
LTTX62;8;2024;TOTAL;CT1660069;28/03/2024;282944;0;0;ELECTRONICO;31/03/2025
LTVF89;6;2024;TOTAL;CT1660069;28/03/2024;282944;0;0;ELECTRONICO;31/03/2025
LTXK22;1;2024;TOTAL;HB770176;25/03/2024;88585;0;0;ELECTRONICO;31/03/2025
LTZC32;1;2024;1a Cuota;HB1110183;16/03/2024;47729;0;0;ELECTRONICO;31/08/2024
LTZC34;8;2024;TOTAL;HB1110183;11/04/2024;97471;573;1440;PAPEL;31/03/2025
LU2683;K;2022;2a Cuota;HB1810012;19/01/2024;19898;1454;4043;PAPEL;31/03/2023
LU2683;K;2023;TOTAL;HB1810012;19/01/2024;36832;1143;4804;PAPEL;31/03/2024
LU2683;K;2024;1a Cuota;HB1810012;28/02/2024;16170;0;0;PAPEL;31/08/2024
LU7529;6;2023;TOTAL;SD1760082;25/03/2024;37827;1174;5771;PAPEL;31/03/2024
LU7529;6;2024;TOTAL;SD1760082;25/03/2024;32333;0;0;PAPEL;31/03/2025
LV1028;8;2024;TOTAL;;15/03/2024;32333;0;0;ELECTRONICO;31/03/2025
LVCX86;9;2024;1a Cuota;SU1840203;19/03/2024;178553;0;0;ELECTRONICO;31/08/2024
LVDX58;9;2024;TOTAL;SU470024;26/03/2024;104460;0;0;PAPEL;31/03/2025
LVFD84;8;2024;TOTAL;SU2290259;22/03/2024;160352;0;0;ELECTRONICO;31/03/2025
LVHK86;7;2024;1a Cuota;CT1660062;27/03/2024;318078;0;0;ELECTRONICO;31/08/2024
LW1038;5;2023;TOTAL;SD2350174;21/03/2024;37830;5771;1174;ELECTRONICO;31/03/2024
LW1038;5;2024;1a Cuota;SD2350174;30/03/2024;16167;0;0;ELECTRONICO;31/08/2024
LW1753;K;2024;1a Cuota;SU1600031;18/03/2024;25698;0;0;ELECTRONICO;31/08/2024
LW5947;K;2024;TOTAL;CT2350116;27/03/2024;47796;0;0;ELECTRONICO;31/03/2025
LW6018;4;2024;TOTAL;SD1760207;28/03/2024;32333;0;0;ELECTRONICO;31/03/2025
LW9228;0;2024;1a Cuota;VN1660032;25/03/2024;20070;0;0;PAPEL;31/08/2024
LWBX69;8;2024;TOTAL;SD1110287;18/03/2024;126630;0;0;PAPEL;31/03/2025
LWCS25;6;2024;1a Cuota;SU1640010;14/03/2024;51425;0;0;PAPEL;31/08/2024
LWGS71;6;2024;TOTAL;CT500356;19/04/2024;361500;2124;5342;PAPEL;31/03/2025
LWHB19;0;2023;2a Cuota;SD500306;16/03/2024;54937;1213;5220;PAPEL;31/03/2024
LWHB19;0;2024;1a Cuota;SD500306;16/03/2024;49460;0;0;PAPEL;31/08/2024
LWHZ63;9;2024;1a Cuota;HB2290186;23/03/2024;41604;0;0;PAPEL;31/08/2024
LWJC94;K;2024;TOTAL;SU910026;18/04/2024;33015;194;488;PAPEL;31/03/2025
LWJX23;2;2024;1a Cuota;CT1660069;05/03/2024;141472;0;0;ELECTRONICO;31/08/2024
LWLL90;2;2023;TOTAL;VN520005;13/05/2024;288178;10908;50014;PAPEL;31/03/2024
LWLL90;2;2024;TOTAL;VN520005;13/05/2024;219865;2113;6404;PAPEL;31/03/2025
LWPP47;7;2024;TOTAL;SU500140;21/03/2024;186561;0;0;ELECTRONICO;31/03/2025
LWPX95;1;2024;TOTAL;CT1760328;27/03/2024;287775;0;0;ELECTRONICO;31/03/2025
LWPY76;1;2024;1a Cuota;SD500305;26/03/2024;41642;0;0;PAPEL;31/08/2024
LWPZ65;2;2024;TOTAL;SU1840203;11/03/2024;357100;0;0;PAPEL;31/03/2025
LWRB21;0;2024;TOTAL;HB770176;28/03/2024;88585;0;0;ELECTRONICO;31/03/2025
LWRB65;2;2024;1a Cuota;HB1110178;01/04/2024;90966;0;0;ELECTRONICO;31/08/2024
LWRB75;K;2024;TOTAL;;28/05/2024;64793;0;0;PAPEL;31/05/2025
LWRC88;8;2024;1a Cuota;VN470001;26/03/2024;54749;0;0;ELECTRONICO;31/08/2024
LWRC90;K;2024;TOTAL;HB2290156;13/04/2024;153858;904;2274;ELECTRONICO;31/03/2025
LWRD17;5;2024;1a Cuota;SD500305;20/03/2024;41640;0;0;PAPEL;31/08/2024
LWRF34;1;2024;1a Cuota;HB500180;28/03/2024;37642;0;0;PAPEL;31/08/2024
LWRG16;K;2024;TOTAL;CT2350162;25/03/2024;526965;0;0;PAPEL;31/03/2025
LWRH46;8;2024;1a Cuota;SU1210064;29/03/2024;215521;0;0;ELECTRONICO;31/08/2024
LWRJ14;6;2024;1a Cuota;SD2350248;01/04/2024;71244;0;0;PAPEL;31/08/2024
LWRJ17;0;2024;TOTAL;HB770202;17/03/2024;113857;0;0;ELECTRONICO;31/03/2025
LWRJ18;9;2024;1a Cuota;SU490017;25/03/2024;61666;0;0;ELECTRONICO;31/08/2024
LWRV17;8;2024;TOTAL;SU2270515;20/03/2024;448910;0;0;ELECTRONICO;31/03/2025
LWRV59;3;2024;1a Cuota;SU2270490;28/03/2024;155184;0;0;ELECTRONICO;31/08/2024
LWRV68;2;2024;TOTAL;CO5430001;27/03/2024;221718;0;0;ELECTRONICO;31/03/2025
LWRV69;0;2024;TOTAL;HB770183;18/03/2024;97040;0;0;PAPEL;31/03/2025
LWRV71;2;2024;1a Cuota;CT1660066;25/03/2024;202042;0;0;ELECTRONICO;31/08/2024
LWRV74;7;2023;TOTAL;SD1320197;20/03/2024;122647;3805;18709;PAPEL;31/03/2024
LWRV74;7;2024;1a Cuota;SD1320197;20/03/2024;55073;0;0;PAPEL;31/08/2024
LWRV81;K;2024;TOTAL;CT5430032;28/03/2024;201732;0;0;ELECTRONICO;31/03/2025
LWRW22;0;2024;TOTAL;SU490039;26/03/2024;205124;0;0;PAPEL;31/03/2025
LWRW58;1;2024;TOTAL;SD1760328;03/04/2024;185865;1092;2747;ELECTRONICO;31/03/2025
LWRW74;3;2024;TOTAL;SU1660041;27/03/2024;318193;0;0;ELECTRONICO;31/03/2025
LWRW75;1;2024;1a Cuota;CO1810003;13/03/2024;94337;0;0;PAPEL;31/08/2024
LWRW77;8;2024;TOTAL;CT1660069;05/04/2024;288912;1698;4270;ELECTRONICO;31/03/2025
LWRW92;1;2024;TOTAL;SU1760234;27/03/2024;240082;0;0;ELECTRONICO;31/03/2025
LWRX31;6;2024;TOTAL;SU1320209;01/04/2024;257198;0;0;ELECTRONICO;31/03/2025
LWRX39;1;2024;1a Cuota;SU2270484;01/04/2024;107855;0;0;ELECTRONICO;31/08/2024
LWRX41;3;2024;TOTAL;;24/05/2024;64793;0;0;PAPEL;31/05/2025
LWRX43;K;2024;TOTAL;SU2270477;21/03/2024;252060;0;0;PAPEL;31/03/2025
LWRX49;9;2024;1a Cuota;HB770197;31/03/2024;48520;0;0;ELECTRONICO;31/08/2024
LWRX55;3;2024;TOTAL;SU1320210;20/03/2024;268450;0;0;PAPEL;31/03/2025
LWRX71;5;2024;TOTAL;SU2270512;20/03/2024;377002;0;0;ELECTRONICO;31/03/2025
LWRX91;K;2024;1a Cuota;SU1210082;01/04/2024;209471;0;0;ELECTRONICO;31/08/2024
LWRX94;4;2024;TOTAL;CT1660069;27/03/2024;282944;0;0;ELECTRONICO;31/03/2025
LWRY20;7;2024;TOTAL;SU1840205;23/03/2024;280907;0;0;ELECTRONICO;31/03/2025
LWRY21;5;2023;2a Cuota;CT910035;06/01/2024;98154;2053;6848;ELECTRONICO;31/03/2024
LWRY63;0;2024;1a Cuota;SU1760234;25/03/2024;120041;0;0;ELECTRONICO;31/08/2024
LWRY77;0;2024;TOTAL;CT1760323;08/03/2024;485147;0;0;ELECTRONICO;31/03/2025
LWRY79;7;2024;1a Cuota;CO1810003;13/03/2024;94337;0;0;PAPEL;31/08/2024
LWRY90;8;2024;TOTAL;SU1760232;14/03/2024;252451;0;0;ELECTRONICO;31/03/2025
LWRY92;4;2023;2a Cuota;SU2270465;20/02/2024;172836;2804;14271;ELECTRONICO;31/03/2024
LWRY92;4;2024;1a Cuota;SU2270465;27/03/2024;142999;0;0;ELECTRONICO;31/08/2024
LWRY93;2;2023;2a Cuota;SU1320177;06/05/2024;159912;4764;19020;ELECTRONICO;31/03/2024
LWRZ74;2;2023;2a Cuota;SU2250116;28/03/2024;239385;5284;22747;PAPEL;31/03/2024
LWRZ74;2;2024;1a Cuota;SU2250116;28/03/2024;194037;0;0;PAPEL;31/08/2024
LWSD15;4;2024;TOTAL;HB1320096;07/02/2024;120830;0;0;PAPEL;31/03/2025
LWSH13;7;2023;2a Cuota;SD1320197;29/02/2024;56277;913;4647;ELECTRONICO;31/03/2024
LWSH13;7;2024;1a Cuota;SD1320197;28/03/2024;55073;0;0;ELECTRONICO;31/08/2024
LWSJ47;8;2024;1a Cuota;SU910019;01/04/2024;37117;0;0;ELECTRONICO;31/08/2024
LWSJ63;K;2024;TOTAL;SU2290338;06/03/2024;249809;0;0;ELECTRONICO;31/03/2025
LWSJ78;8;2024;1a Cuota;SU470012;31/03/2024;48957;0;0;ELECTRONICO;31/08/2024
LWTD81;8;2024;TOTAL;SU1320107;05/03/2024;89416;0;0;ELECTRONICO;31/03/2025
LWZS71;8;2024;TOTAL;SU2290338;28/03/2024;249809;0;0;ELECTRONICO;31/03/2025
LX1670;1;2024;1a Cuota;CT1760031;23/03/2024;16170;0;0;PAPEL;31/08/2024
LX2164;0;2024;TOTAL;HB1970021;20/03/2024;32330;0;0;PAPEL;31/03/2025
LXDK76;2;2024;TOTAL;CT500356;20/03/2024;354030;0;0;PAPEL;31/03/2025
LXDV71;2;2023;TOTAL;;27/06/2024;37231;1140;4428;PAPEL;30/09/2024
LXHP50;4;2024;TOTAL;CT1660066;21/03/2024;404080;0;0;PAPEL;31/03/2025
LXJL36;1;2023;TOTAL;CO1840197;25/03/2024;275169;8537;41975;PAPEL;31/03/2024
LXJL36;1;2024;TOTAL;CO1840197;25/03/2024;208931;0;0;PAPEL;31/03/2025
LXKB58;7;2024;1a Cuota;CT1760323;28/03/2024;242574;0;0;PAPEL;31/08/2024
LXLW26;6;2024;TOTAL;;27/03/2024;34691;0;0;ELECTRONICO;31/03/2025
LXLW62;2;2024;1a Cuota;CT790203;27/03/2024;196170;0;0;PAPEL;31/08/2024
LXVG38;1;2024;1a Cuota;CT1660069;22/03/2024;141472;0;0;PAPEL;31/08/2024
LXVK34;8;2024;1a Cuota;CT1600120;29/03/2024;192725;0;0;ELECTRONICO;31/08/2024
LXWS97;K;2024;TOTAL;CT2250042;27/03/2024;306717;0;0;ELECTRONICO;31/03/2025
LXXL59;0;2024;TOTAL;;12/06/2024;66090;324;977;PAPEL;31/05/2025
LXXW79;6;2024;TOTAL;HB2290141;14/02/2024;131429;0;0;PAPEL;31/03/2025
LXZL30;3;2024;1a Cuota;SU790077;12/03/2024;80611;0;0;PAPEL;31/08/2024
LXZX85;8;2024;1a Cuota;CO1840192;28/03/2024;189336;0;0;PAPEL;31/08/2024
LYBB74;5;2024;TOTAL;SU470043;12/04/2024;275410;1618;4070;ELECTRONICO;31/03/2025
LYBV95;3;2024;1a Cuota;SD1970150;25/03/2024;45240;0;0;PAPEL;31/08/2024
LYCX47;1;2024;TOTAL;CT1600119;22/03/2024;337704;0;0;PAPEL;31/03/2025
LYFX66;9;2024;TOTAL;SU2270490;28/03/2024;310367;0;0;PAPEL;31/03/2025
LYHR96;K;2024;TOTAL;CT2350165;19/03/2024;641323;0;0;PAPEL;31/03/2025
LYJB90;K;2024;1a Cuota;SD500327;26/03/2024;43400;0;0;PAPEL;31/08/2024
LYJR43;4;2024;TOTAL;HB2290156;08/04/2024;153858;904;2274;PAPEL;31/03/2025
LYRW14;9;2024;TOTAL;CT1600120;26/03/2024;385449;0;0;PAPEL;31/03/2025
LYRZ69;5;2024;TOTAL;SU1110070;20/03/2024;32333;0;0;PAPEL;31/03/2025
LYSV39;3;2024;TOTAL;SU1110242;16/03/2024;263907;0;0;PAPEL;31/03/2025
LYWB20;3;2024;TOTAL;CT1660069;27/03/2024;282944;0;0;PAPEL;31/03/2025
LYYT78;5;2024;1a Cuota;SU500150;18/03/2024;116352;0;0;PAPEL;31/08/2024
LYYZ32;9;2024;TOTAL;HB1970183;11/04/2024;125325;736;1852;ELECTRONICO;31/03/2025
LYZD16;4;2024;1a Cuota;CT910049;19/03/2024;46275;0;0;ELECTRONICO;31/08/2024
LYZH11;2;2024;1a Cuota;HB2430302;31/03/2024;79255;0;0;ELECTRONICO;31/08/2024
LYZH71;6;2024;1a Cuota;CT5430001;27/03/2024;517725;0;0;ELECTRONICO;31/08/2024
LYZH74;0;2023;TOTAL;SU40004;11/01/2024;303894;9429;39638;ELECTRONICO;31/03/2024
LYZH91;0;2024;1a Cuota;SU1210040;01/04/2024;168972;0;0;ELECTRONICO;31/08/2024
LYZH92;9;2024;1a Cuota;CT5430031;27/03/2024;118399;0;0;ELECTRONICO;31/08/2024
LYZH93;7;2024;TOTAL;CT1660069;27/03/2024;282944;0;0;ELECTRONICO;31/03/2025
LYZJ24;0;2024;TOTAL;SD1970145;13/03/2024;85840;0;0;PAPEL;31/03/2025
LYZJ25;9;2024;TOTAL;HB2290183;22/03/2024;60258;0;0;ELECTRONICO;31/03/2025
LYZJ40;2;2024;1a Cuota;HB2290161;28/03/2024;52094;0;0;ELECTRONICO;31/08/2024
LYZJ74;7;2023;TOTAL;HB2290156;11/03/2024;167781;5205;25594;PAPEL;31/03/2024
LYZJ74;7;2024;1a Cuota;HB2290156;11/03/2024;75340;0;0;PAPEL;31/08/2024
LYZP60;2;2024;1a Cuota;CO1840192;13/03/2024;189336;0;0;PAPEL;31/08/2024
LYZT15;2;2024;1a Cuota;SD1320197;29/03/2024;55073;0;0;ELECTRONICO;31/08/2024
LYZT16;0;2024;TOTAL;SU1760234;22/03/2024;240082;0;0;ELECTRONICO;31/03/2025
LYZT30;6;2024;TOTAL;HB2290151;09/03/2024;32333;0;0;ELECTRONICO;31/03/2025
LYZT35;7;2024;1a Cuota;CT1660068;21/03/2024;272474;0;0;ELECTRONICO;31/08/2024
LYZT41;1;2024;TOTAL;HB1320092;29/03/2024;86161;0;0;ELECTRONICO;31/03/2025
LYZT43;8;2024;TOTAL;SU1840189;26/03/2024;333560;0;0;PAPEL;31/03/2025
LYZT56;K;2024;1a Cuota;CT1760331;13/03/2024;124834;0;0;PAPEL;31/08/2024
LYZT57;8;2024;1a Cuota;CO1810003;13/03/2024;94337;0;0;PAPEL;31/08/2024
LYZT65;9;2024;1a Cuota;SU1760232;27/03/2024;126226;0;0;ELECTRONICO;31/08/2024
LYZT68;3;2024;TOTAL;SU1760230;23/03/2024;292559;0;0;ELECTRONICO;31/03/2025
LYZT74;8;2024;TOTAL;SU770038;11/03/2024;175161;0;0;ELECTRONICO;31/03/2025
LYZT76;4;2024;TOTAL;HB1320123;26/03/2024;120728;0;0;ELECTRONICO;31/03/2025
LYZT87;K;2024;TOTAL;SU1210089;19/03/2024;305022;0;0;ELECTRONICO;31/03/2025
LYZV14;0;2024;1a Cuota;SU1760232;28/03/2024;126226;0;0;ELECTRONICO;31/08/2024
LYZV15;9;2024;1a Cuota;SU2270465;28/03/2024;142999;0;0;ELECTRONICO;31/08/2024
LYZV16;7;2024;TOTAL;CT1760331;27/03/2024;249668;0;0;ELECTRONICO;31/03/2025
LYZV33;7;2024;1a Cuota;SD500306;28/03/2024;49460;0;0;ELECTRONICO;31/08/2024
LYZV52;3;2024;TOTAL;SD1320185;11/03/2024;130315;0;0;ELECTRONICO;31/03/2025
LYZV58;2;2024;1a Cuota;CT2250036;28/03/2024;138090;0;0;ELECTRONICO;31/08/2024
LYZV71;K;2024;1a Cuota;SU1320198;30/03/2024;223827;0;0;ELECTRONICO;31/08/2024
LYZV74;4;2024;TOTAL;CT1250013;20/03/2024;207745;0;0;ELECTRONICO;31/03/2025
LYZW18;K;2024;TOTAL;CT1760346;24/03/2024;363294;0;0;ELECTRONICO;31/03/2025
LYZW25;2;2024;1a Cuota;CT5430017;31/03/2024;75097;0;0;ELECTRONICO;31/08/2024
LYZW41;4;2024;TOTAL;CT1760324;19/03/2024;451905;0;0;ELECTRONICO;31/03/2025
LYZW63;5;2024;1a Cuota;HB1760066;31/03/2024;58408;0;0;ELECTRONICO;31/08/2024
LYZW66;K;2024;1a Cuota;SD1320197;31/03/2024;55073;0;0;ELECTRONICO;31/08/2024
LYZW67;8;2024;TOTAL;SD1760332;27/03/2024;144185;0;0;ELECTRONICO;31/03/2025
LYZW76;7;2024;TOTAL;SU1760232;27/03/2024;252451;0;0;ELECTRONICO;31/03/2025
LYZW80;5;2023;2a Cuota;SU1320220;28/02/2024;138879;2253;11467;ELECTRONICO;31/03/2024
LYZW80;5;2024;1a Cuota;SU1320220;31/03/2024;126080;0;0;ELECTRONICO;31/08/2024
LYZW94;5;2024;1a Cuota;SU1970094;19/03/2024;61303;0;0;ELECTRONICO;31/08/2024
LYZY51;4;2023;TOTAL;HB2290183;28/02/2024;62167;1604;8805;PAPEL;31/03/2024
LYZY51;4;2024;TOTAL;HB2290183;28/02/2024;60258;0;0;PAPEL;31/03/2025
LYZZ43;K;2024;1a Cuota;CT790201;13/03/2024;305939;0;0;PAPEL;31/08/2024
LYZZ65;0;2024;1a Cuota;CT500353;13/03/2024;166067;0;0;PAPEL;31/08/2024
LYZZ67;7;2024;1a Cuota;CT500353;13/03/2024;166067;0;0;PAPEL;31/08/2024
LYZZ85;5;2024;1a Cuota;CT790197;13/03/2024;371147;0;0;PAPEL;31/08/2024
LZBC51;7;2024;1a Cuota;CT790201;13/03/2024;305939;0;0;PAPEL;31/08/2024
LZBC52;5;2024;1a Cuota;CT790201;13/03/2024;305939;0;0;PAPEL;31/08/2024
LZBC53;3;2024;1a Cuota;CT790201;13/03/2024;305939;0;0;PAPEL;31/08/2024
LZBC54;1;2024;1a Cuota;CT790201;13/03/2024;305939;0;0;PAPEL;31/08/2024
LZBC55;K;2024;1a Cuota;CT790201;13/03/2024;305939;0;0;PAPEL;31/08/2024
